OffenderID,AGE,BOOKER2,BOOKER3,BOOKERCD,CIRCDIST,CITIZEN,CITWHERE,CRIMHIST,CRIMLIV,DISTRICT,YearBorn,DRUGMIN,DSPLEA,ENCRYPT1,ENCRYPT2,FIREMIN1,FIREMIN2,GUNMIN1,GUNMIN2,GUNMIN3,IDMIN,IMMIMIN,Education,Race,nDrugs,nDependents,Offense,POOFFICE,PORNMIN,REAS1,REAS2,SAFE,SentenceMonths,SentenceType,SENTTOT0,SENTYR,SEXADJB,SEXCAP,SEXMIN,STATMAX,STATMIN,TERORHI,MinTimeServed,TOTDAYS,CrimHistCat,FinalOffLevel,MaxGuideRange,MinGuideRange,AgeRange
2232457,30,3,5,10,8,1,211,1,-999,7,1984,0,1,0,0,0,0,0,0,0,0,0,5,3,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,-999,0,48,1,48,2015,-999,0,0,240,0,0,41.81,0,1,29,108,87,3
2232529,25,1,2,3,8,3,40,1,-999,7,1989,0,1,0,0,0,0,0,0,0,0,0,1,3,-999,3,Pornography/Prostitution,1,0,1,2,-999,57,1,57,2015,-999,0,0,240,0,0,49.65,0,2,21,51,41,2
2232834,27,3,5,10,8,1,211,1,-999,7,1987,60,1,0,0,0,0,0,0,0,0,0,3,3,2,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,747,-999,0,92,2,86,2015,-999,0,0,480,60,0,74.92,0,3,27,108,87,3
2233089,24,3,5,10,8,2,-999,1,-999,7,1990,0,1,0,0,0,0,0,0,0,0,0,5,3,-999,0,Embezzlement,1,0,1,2,-999,8.49,1,8.49,2015,-999,0,0,90,0,0,8.49,15,1,21,46,37,2
2233572,33,2,3,5,8,1,211,1,-999,7,1981,120,1,0,0,0,0,0,0,0,0,0,5,2,1,3,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,1,-999,4,0,2015,-999,0,0,9996,120,0,0,0,1,33,168,135,4
2233845,32,0,0,0,8,5,45,0,-999,7,1982,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,Drugs: - Simple Possession,1,0,-999,-999,-999,2,1,2,2015,-999,0,0,12,0,0,2,0,1,4,6,0,4
2234251,31,3,5,10,8,1,211,0,-999,7,1983,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,2,1,-999,4,0,2015,-999,0,0,240,0,0,0,0,1,19,37,30,4
2234264,33,3,5,10,8,2,38,1,-999,7,1981,0,1,0,0,0,0,84,0,0,0,0,3,2,-999,1,"Firearms (Includes Firearms Use, Possession, and Trafficking)",1,0,1,2,-999,120,1,120,2015,-999,0,0,9996,84,-999,104.53,0,6,35,365,292,4
2234272,59,2,3,5,8,1,211,1,-999,7,1955,0,1,0,0,0,0,0,0,0,0,0,1,1,-999,0,Gambling/Lottery,1,0,19,-999,-999,12.03,1,12.03,2015,-999,0,0,240,0,0,10.48,1,2,24,71,57,7
2234406,50,0,0,0,8,4,45,0,-999,7,1964,60,5,0,0,0,0,0,0,0,0,0,1,2,1,5,"Drugs - Trafficking, Manufacturing, and Importing",1,0,-999,-999,0,60,1,60,2015,-999,0,0,1920,60,0,52.27,0,1,25,71,57,6
2234483,34,0,0,0,8,1,211,1,-999,7,1979,0,1,0,0,0,0,0,0,0,0,0,1,2,1,4,"Drugs - Trafficking, Manufacturing, and Importing",1,0,-999,-999,0,196,1,196,2014,-999,0,0,600,18,0,170.74,0,2,34,210,168,4
2234500,44,3,5,10,8,1,211,0,-999,7,1970,0,1,0,0,0,0,0,0,0,0,0,5,2,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,-999,0,6.03,2,0.03,2014,-999,0,0,60,0,0,0.03,0,1,17,30,24,6
2234587,34,2,3,6,8,2,30,0,-999,7,1980,0,1,0,0,0,0,0,0,0,0,0,5,3,1,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,48,1,1,6.92,2,0.92,2015,-999,0,0,240,0,0,0.92,0,1,15,24,18,4
2234728,31,3,5,10,8,1,211,0,-999,7,1983,0,1,0,0,0,0,0,0,0,0,0,5,3,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,2,0,6,2,0,2015,-999,0,0,240,0,0,0,0,1,21,46,37,4
2234778,38,2,3,6,8,3,45,1,-999,7,1976,0,1,0,0,0,0,0,0,0,0,0,1,2,-999,3,Pornography/Prostitution,1,0,48,-999,-999,7.23,1,7.23,2015,-999,0,0,240,0,0,7.23,0,2,17,33,27,5
2235115,33,0,0,0,8,3,49,1,-999,7,1981,0,1,0,0,0,0,0,0,0,0,0,3,3,-999,0,Pornography/Prostitution,1,0,-999,-999,-999,30,1,30,2014,-999,0,0,240,0,0,26.13,0,5,13,37,30,4
2235336,61,0,0,0,8,1,211,0,-999,7,1953,0,1,0,0,0,0,0,0,0,0,0,6,6,-999,2,Pornography/Prostitution,1,0,-999,-999,-999,18,1,18,2015,-999,0,0,120,0,0,15.68,0,1,14,21,15,7
2235349,25,3,5,10,8,3,45,0,-999,7,1989,0,5,0,0,0,0,0,0,0,0,0,1,2,1,3,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,2,0,0.16,1,0.16,2015,-999,0,0,480,0,0,0.16,0,1,12,16,10,2
2235350,46,2,3,5,8,2,79,0,-999,7,1968,0,1,0,0,0,0,0,0,0,0,0,1,2,-999,3,Antitrust Violations,1,0,19,-999,-999,0.03,1,0.03,2015,-999,0,0,240,0,0,0.03,0,1,12,16,10,6
2235381,26,2,3,6,8,1,211,1,-999,7,1988,0,1,0,0,0,0,0,0,0,0,0,3,3,1,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,13,17,0,6.1,2,0.1,2015,-999,0,0,240,0,0,0.1,0,1,17,30,24,3
2235383,40,2,3,7,8,1,211,1,-999,7,1974,0,1,0,0,0,0,0,0,0,0,0,3,1,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,2,0,17,2,17,2015,-999,0,0,240,0,0,14.81,0,6,19,78,63,5
2235804,49,2,3,5,8,1,211,0,-999,7,1965,120,1,0,0,0,0,0,0,0,0,0,3,3,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,0,12.07,2,0.07,2015,-999,0,0,9996,120,0,0.07,0,1,35,210,168,6
2235852,45,3,4,8,8,3,30,1,-999,7,1969,60,1,0,0,0,0,0,0,0,0,0,1,3,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,113,1200,0,60,1,60,2015,-999,0,0,480,60,0,52.27,0,3,27,108,87,6
2235929,28,0,0,0,8,1,211,0,-999,7,1986,120,1,0,0,0,0,0,0,0,0,0,3,3,1,6,"Drugs - Trafficking, Manufacturing, and Importing",1,0,-999,-999,1,60,1,60,2015,-999,0,0,9996,120,0,52.27,0,1,25,71,57,3
2236062,55,2,3,6,8,1,211,1,-999,7,1959,0,1,0,0,0,0,0,0,0,0,0,6,2,1,3,"Drugs - Trafficking, Manufacturing, and Importing",1,0,48,-999,1,24,1,24,2015,-999,0,0,240,0,0,20.91,0,1,19,37,30,7
2236135,25,2,3,5,8,1,211,0,-999,7,1989,120,1,0,0,0,0,0,0,0,0,0,5,3,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,1,4,3,0,2015,-999,0,0,9996,120,0,0,0,1,21,46,37,2
2236144,30,3,5,10,8,2,30,1,-999,7,1984,0,1,0,0,0,0,0,0,0,0,0,1,3,-999,2,Embezzlement,1,0,1,2,-999,0.1,1,0.1,2015,-999,0,0,90,0,0,0.1,0,1,21,46,37,3
2236295,34,3,5,10,8,1,211,1,-999,7,1980,0,1,0,0,0,0,0,0,0,0,0,3,3,-999,1,Fraud,1,0,1,5,-999,6,3,0,2015,-999,0,0,60,0,0,0,0,3,10,16,10,4
2236417,49,3,5,10,8,1,211,1,-999,7,1965,0,1,0,0,0,0,0,0,0,0,0,6,1,-999,3,Embezzlement,1,0,1,-999,-999,30,1,30,2014,-999,0,0,720,0,0,26.13,0,1,28,97,78,6
2236567,25,2,3,6,8,1,211,0,-999,7,1990,0,1,0,0,0,0,0,0,0,0,0,3,2,1,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,48,-999,1,14,1,14,2015,-999,0,0,240,0,0,12.2,0,1,15,24,18,2
2236615,34,0,0,0,8,3,30,1,-999,7,1980,0,1,0,0,0,0,0,0,0,0,0,1,3,-999,6,Pornography/Prostitution,1,0,-999,-999,-999,77,1,77,2015,-999,0,0,240,0,0,67.08,0,6,21,96,77,4
2236734,33,3,5,10,8,1,211,1,-999,7,1981,0,5,0,0,0,0,0,0,0,0,0,3,2,-999,0,"Firearms (Includes Firearms Use, Possession, and Trafficking)",1,0,1,2,-999,-999,4,0,2015,-999,0,0,120,0,0,0,0,4,21,71,57,4
2236752,25,2,3,5,8,1,211,1,-999,7,1989,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,0,-999,1,0,2015,-999,0,0,240,0,0,0,0,4,15,37,30,2
2236997,26,2,3,6,8,2,45,0,-999,7,1988,0,1,0,0,0,0,0,0,0,0,0,3,2,1,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,48,-999,1,8,3,0,2015,-999,0,0,240,0,0,0,0,1,15,24,18,3
2237043,46,3,5,10,8,1,211,1,-999,7,1968,120,8,0,0,0,0,0,0,0,0,0,5,3,2,4,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1209,678,0,264,1,264,2015,-999,0,0,9996,120,0,229.98,0,3,39,405,324,6
2237083,36,3,4,9,8,1,211,1,-999,7,1978,0,1,0,0,0,0,0,0,0,0,0,5,1,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,761,-999,0,30,1,30,2015,-999,0,0,240,0,0,26.13,0,2,19,41,33,5
2237152,34,3,5,10,8,1,211,1,-999,7,1980,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,2,0,33,1,33,2015,-999,0,0,240,0,0,28.75,0,2,23,63,51,4
2237280,25,0,0,0,8,3,51,0,-999,7,1990,0,5,0,0,0,0,0,0,0,0,0,3,2,-999,0,Pornography/Prostitution,1,0,-999,-999,-999,8.46,1,8.46,2015,-999,0,0,120,0,0,8.46,0,1,6,6,0,2
2237312,42,2,3,5,8,1,211,1,-999,7,1972,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,0,48,1,48,2015,-999,0,0,240,0,0,41.81,0,3,23,71,57,6
2237482,22,3,5,10,8,1,211,0,-999,7,1992,0,1,0,0,0,0,0,0,0,0,0,3,3,-999,0,"Traffic Violations (Misc Property Crimes, Violent)",1,0,1,12,-999,-999,4,0,2015,-999,0,0,60,0,0,0,0,1,12,16,10,2
2237487,51,2,3,5,8,1,211,0,-999,7,1963,0,1,0,0,0,0,0,0,0,0,0,6,1,-999,4,Embezzlement,1,0,13,19,-999,-999,4,0,2014,-999,0,0,420,0,0,0,0,1,30,121,97,7
2237515,37,3,4,8,8,1,211,1,-999,7,1977,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1209,-999,0,72,1,72,2015,-999,0,0,240,0,0,62.72,0,3,30,151,121,5
2237862,46,2,3,5,8,3,28,1,-999,7,1969,120,1,0,0,0,0,0,0,0,0,0,1,3,2,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,1,60,1,60,2015,-999,0,0,9996,120,0,52.27,0,1,31,135,108,6
2237868,24,2,3,6,8,1,211,1,-999,7,1990,0,1,0,0,0,0,0,0,0,0,0,5,2,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,48,1,0,8,3,0,2015,-999,0,0,240,0,0,0,0,1,17,30,24,2
2238042,49,2,3,5,8,5,28,0,-999,7,1966,120,1,0,0,0,0,0,0,0,0,0,3,3,2,3,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,1,48,1,48,2015,-999,0,0,9996,120,0,41.81,0,1,31,135,108,6
2238244,44,3,4,9,8,5,28,1,-999,7,1970,120,1,0,0,0,0,0,0,0,0,0,3,3,1,3,"Drugs - Trafficking, Manufacturing, and Importing",1,0,504,650,0,120,1,120,2014,-999,0,0,9996,120,0,104.53,0,1,37,262,210,6
2238255,59,3,5,10,8,1,211,0,-999,7,1956,0,1,0,0,0,0,0,0,0,0,0,6,2,-999,1,Money Laundering,6,0,1202,712,-999,-999,4,0,2015,-999,0,0,36,0,0,0,0,1,15,24,18,7
2238315,37,2,3,7,8,1,211,1,-999,7,1977,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,15,673,0,6,3,0,2015,-999,0,0,240,0,0,0,0,5,27,150,120,5
2238370,55,0,0,0,8,1,211,0,-999,7,1959,0,1,0,0,0,0,0,0,0,0,0,6,1,-999,0,Embezzlement,1,0,-999,-999,-999,108,1,108,2015,-999,0,0,300,0,0,94.08,0,1,31,135,108,7
2239364,45,3,5,10,8,1,211,1,-999,7,1969,0,1,0,0,0,0,0,0,0,0,0,5,3,-999,0,Missing,1,60,1,2,-999,60,1,60,2015,-999,0,0,240,60,0,52.27,0,1,37,262,210,6
2239466,48,0,0,0,8,1,211,1,-999,7,1966,0,1,0,0,0,0,0,0,0,0,0,3,3,-999,0,Missing,1,180,-999,-999,-999,180,1,180,2015,-999,0,0,480,180,0,156.8,0,2,34,210,168,6
2239471,22,3,5,10,8,1,211,1,-999,7,1992,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,-999,1,12.03,1,12.03,2015,-999,0,0,240,0,0,10.48,1,1,17,30,24,2
2239481,30,3,5,10,8,1,211,1,-999,7,1984,0,1,0,0,0,0,60,0,0,0,0,3,1,-999,0,"Firearms (Includes Firearms Use, Possession, and Trafficking)",1,0,1,2,-999,144,1,144,2015,-999,0,0,9996,60,0,125.44,0,1,39,327,262,3
2239514,43,0,0,0,8,3,91,0,-999,7,1972,0,5,0,0,0,0,0,0,0,0,0,5,6,-999,4,Pornography/Prostitution,1,0,-999,-999,-999,-999,1,0,2015,-999,0,0,120,0,0,0,0,1,6,6,0,6
2240092,29,0,0,0,8,2,45,1,-999,7,1986,0,1,0,0,0,0,0,0,0,0,0,1,2,1,4,"Drugs - Trafficking, Manufacturing, and Importing",1,0,-999,-999,0,-999,1,0,2015,-999,0,0,240,0,0,0,0,1,15,24,18,3
2240345,23,3,5,10,8,3,49,1,-999,7,1992,0,1,0,0,0,0,0,0,0,0,0,1,3,-999,0,Pornography/Prostitution,1,0,1,2,-999,13.23,1,13.23,2015,-999,0,0,120,0,0,11.52,0,1,16,27,21,2
2240346,40,0,0,0,8,3,49,1,-999,7,1974,0,5,0,0,0,0,0,0,0,0,0,1,3,-999,1,Pornography/Prostitution,1,0,-999,-999,-999,33,1,33,2015,-999,0,0,240,0,0,28.75,0,6,13,41,33,5
2240481,23,3,5,10,8,1,211,0,-999,7,1991,0,1,0,0,0,0,0,0,0,0,0,3,3,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,5,1,-999,1,0,2014,-999,0,0,240,0,0,0,0,1,21,46,37,2
2240540,71,3,5,10,8,1,211,1,-999,7,1943,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,2,0,50,1,50,2014,-999,0,0,480,0,0,43.56,0,1,34,188,151,7
2240549,25,3,5,10,8,1,211,0,-999,7,1989,0,1,0,0,0,0,0,0,0,0,0,6,6,-999,0,Missing,1,60,747,-999,-999,60,1,60,2014,-999,0,0,240,60,0,52.27,0,1,30,121,97,2
2240789,24,3,5,10,8,3,32,1,-999,7,1990,0,1,0,0,0,0,0,0,0,0,0,1,3,-999,1,Pornography/Prostitution,6,0,1,-999,-999,36,1,36,2015,-999,0,0,240,0,0,31.36,0,3,21,57,46,2
2241075,32,2,3,5,8,1,211,1,-999,7,1982,120,1,0,0,0,0,60,0,0,0,0,1,3,3,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,0,82.23,1,82.23,2015,-999,0,0,9996,180,0,71.63,0,3,34,235,188,4
2241140,49,0,0,0,8,2,-999,0,-999,7,1965,0,8,0,0,0,0,0,0,0,0,0,5,2,1,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,-999,-999,0,33,1,33,2015,-999,0,0,120,0,0,28.75,0,1,18,33,27,6
2241227,25,2,3,6,8,1,211,0,-999,7,1989,0,1,0,0,0,0,0,0,0,0,0,5,3,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,48,-999,1,12.03,1,12.03,2015,-999,0,0,240,0,0,10.48,1,1,23,57,46,2
2241241,24,0,0,0,8,1,211,1,-999,7,1991,0,1,0,0,0,0,0,0,0,0,0,3,3,-999,2,Embezzlement,1,0,1,17,-999,12,3,0,2015,-999,0,0,60,0,0,0,0,1,12,16,10,2
2241247,33,3,5,10,8,1,211,1,-999,7,1981,0,1,0,0,0,0,0,0,0,0,0,1,2,-999,5,Gambling/Lottery,1,0,1,2,-999,106,2,100,2015,-999,0,0,240,0,0,87.11,0,6,29,188,151,4
2241270,26,3,5,10,8,1,211,0,-999,7,1988,0,1,0,0,0,0,0,0,0,0,0,3,3,-999,0,Embezzlement,1,0,1,2,-999,18,1,18,2015,-999,0,0,90,0,0,15.68,0,1,25,71,57,3
2241351,27,0,0,0,8,3,51,0,-999,7,1987,0,5,0,0,0,0,0,0,0,0,0,6,2,-999,0,Pornography/Prostitution,1,0,-999,-999,-999,1.33,1,1.33,2015,-999,0,0,120,0,0,1.33,0,1,6,6,0,3
2241444,41,3,5,10,8,4,49,0,-999,7,1973,120,1,0,0,0,0,0,0,0,0,0,5,3,1,6,"Drugs - Trafficking, Manufacturing, and Importing",1,0,39,1205,1,60,1,60,2015,-999,0,0,9996,120,0,52.27,0,1,29,108,87,6
2241473,32,2,3,6,8,3,28,0,-999,7,1982,0,1,0,0,0,0,0,0,0,0,0,1,3,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,48,1,0,10.43,1,10.43,2015,-999,0,0,240,0,0,10.43,0,1,23,57,46,4
2241803,28,3,4,8,8,1,211,1,-999,7,1986,0,5,0,0,0,0,0,0,0,0,0,1,2,-999,1,"Firearms (Includes Firearms Use, Possession, and Trafficking)",1,0,17,676,-999,36,1,36,2015,-999,0,0,180,0,0,31.36,0,4,23,87,70,3
2242501,26,0,0,0,8,3,51,1,-999,7,1988,0,1,0,0,0,0,0,0,0,0,0,1,2,-999,0,Pornography/Prostitution,1,0,-999,-999,-999,8.33,1,8.33,2015,-999,0,0,120,0,0,8.33,0,1,10,12,6,3
2242984,71,3,4,8,8,1,211,1,-999,7,1943,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,0,Gambling/Lottery,1,0,11,14,-999,36,1,36,2014,-999,0,0,240,0,0,31.36,0,2,24,71,57,7
2242985,34,2,3,6,8,1,211,1,-999,7,1980,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,48,39,1,0.16,1,0.16,2015,-999,0,0,240,0,0,0.16,0,1,15,24,18,4
2242988,60,2,3,5,8,1,211,1,-999,7,1954,0,1,0,0,0,0,0,0,0,0,0,6,1,-999,0,Embezzlement,1,0,19,-999,-999,-999,4,0,2014,-999,0,0,240,0,0,0,0,2,18,37,30,7
2243010,30,0,0,0,8,2,41,-999,-999,7,1984,0,5,0,0,0,0,0,0,0,0,0,6,6,-999,0,Pornography/Prostitution,1,0,-999,-999,-999,-999,1,0,2015,-999,-999,0,-999,-999,-999,0,0,1,6,6,0,3
2243013,54,0,0,0,8,3,30,1,-999,7,1960,120,1,0,0,0,0,0,0,0,0,0,1,3,2,5,"Drugs - Trafficking, Manufacturing, and Importing",1,0,761,-999,0,262,1,262,2015,-999,0,0,9996,120,0,228.23,0,1,39,327,262,7
2243033,44,2,3,5,8,1,211,1,-999,7,1970,120,1,0,0,0,0,0,0,0,0,0,3,1,2,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,720,0,36,1,36,2015,-999,0,0,9996,120,0,31.36,0,4,37,365,292,6
2243057,25,2,3,5,8,1,211,1,-999,7,1989,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,"Drugs - Trafficking, Manufacturing, and Importing",6,0,19,-999,1,-999,1,0,2015,-999,0,0,240,0,0,0,0,1,23,57,46,2
2243354,39,1,2,4,8,3,49,1,-999,7,1975,0,5,0,0,0,0,0,0,0,0,0,1,3,-999,3,Pornography/Prostitution,1,0,1205,-999,-999,32,1,32,2015,-999,0,0,240,0,0,27.88,0,3,13,24,18,5
2243362,44,0,0,0,8,3,51,0,-999,7,1970,0,5,0,0,0,0,0,0,0,0,0,5,2,-999,2,Pornography/Prostitution,1,0,-999,-999,-999,1.13,1,1.13,2015,-999,0,0,120,0,0,1.13,0,1,6,6,0,6
2243370,25,3,5,10,8,2,30,0,-999,7,1989,0,1,0,0,0,0,0,0,0,0,0,5,3,-999,2,Racketeering /Extortion,1,0,1,2,-999,6,2,0,2015,-999,0,0,120,0,0,0,0,1,12,16,10,2
2243602,33,0,0,0,8,3,49,1,-999,7,1981,0,1,0,0,0,0,0,0,0,0,0,3,3,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,-999,-999,0,108,1,108,2015,-999,0,0,240,0,0,94.08,0,3,27,108,87,4
2243606,34,0,0,0,8,2,30,0,-999,7,1980,0,1,0,0,0,0,0,0,0,0,0,5,3,-999,3,Embezzlement,1,0,-999,-999,-999,12.03,1,12.03,2015,-999,0,0,60,0,0,10.48,1,1,13,18,12,4
2243702,38,3,5,10,8,1,211,1,-999,7,1977,0,1,0,0,0,0,0,0,0,0,0,3,2,-999,1,National Defense Offenses,1,0,1,2,-999,27,1,27,2015,-999,0,0,120,0,0,23.52,0,6,12,37,30,5
2243845,27,2,3,5,8,1,211,1,-999,7,1987,0,1,0,0,0,0,0,0,0,0,0,1,2,-999,1,Murder,1,0,19,-999,-999,120,1,120,2015,-999,0,0,9996,9996,0,104.53,0,5,40,9996,360,3
2243864,27,2,3,7,8,1,211,1,-999,7,1987,0,1,0,0,0,0,0,0,0,0,0,1,2,-999,1,"Firearms (Includes Firearms Use, Possession, and Trafficking)",1,0,1,5,-999,282,2,276,2015,-999,0,0,9996,0,0,240.43,0,4,40,9996,360,3
2243873,57,3,5,10,8,1,211,0,-999,7,1957,0,1,0,0,0,0,0,0,0,0,0,1,1,-999,0,Embezzlement,1,0,1,2,-999,12.03,1,12.03,2015,-999,0,0,360,0,0,10.48,1,1,20,41,33,7
2243893,31,2,3,5,8,1,211,1,-999,7,1983,120,1,0,0,0,0,0,0,0,0,0,1,3,1,3,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,0,30,1,30,2015,-999,0,0,9996,120,0,26.13,0,3,29,135,108,4
2243904,50,2,3,5,8,1,211,0,-999,7,1964,120,1,0,0,0,0,0,0,0,0,0,3,1,2,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,1,-999,4,0,2015,-999,0,0,9996,120,0,0,0,1,33,168,135,6
2243920,41,0,0,0,8,1,211,1,-999,7,1974,0,1,0,0,0,0,0,0,0,0,0,5,2,-999,5,"Firearms (Includes Firearms Use, Possession, and Trafficking)",1,0,-999,-999,-999,48,1,48,2015,-999,0,0,120,0,0,41.81,0,4,19,57,46,6
2244298,37,3,5,10,8,2,-999,0,-999,7,1977,0,8,0,0,0,0,0,0,0,0,0,6,1,-999,0,Sexual Abuse,1,180,673,-999,-999,432,1,432,2015,-999,0,360,9996,360,0,376.32,0,1,43,9996,9996,5
2244397,25,2,3,5,8,1,211,0,-999,7,1989,0,1,0,0,0,0,0,0,0,0,0,5,2,-999,0,Fraud,1,0,19,-999,-999,-999,4,0,2015,-999,0,0,120,0,0,0,0,1,17,30,24,2
2244423,36,2,3,7,8,2,52,1,-999,7,1978,0,1,0,0,0,0,0,0,0,0,0,5,1,-999,2,Embezzlement,1,0,1,2,-999,18.66,1,18.66,2015,-999,0,0,240,0,0,16.25,0,1,28,97,78,5
2244440,39,0,0,0,8,1,211,0,-999,7,1975,0,1,0,0,0,0,0,0,0,0,0,3,3,-999,0,Missing,6,180,-999,-999,-999,180,1,180,2015,-999,0,120,9996,180,0,156.8,0,1,35,210,168,5
2244456,25,3,5,10,8,2,30,1,-999,7,1989,0,1,0,0,0,0,0,0,0,0,0,1,3,-999,0,Embezzlement,1,0,1,2,-999,5,1,5,2015,-999,0,0,90,0,0,5,0,1,19,37,30,2
2244745,37,3,5,10,8,3,37,1,-999,7,1977,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,2,0,96,1,96,2015,-999,0,0,240,0,0,83.63,0,3,33,210,168,5
2245179,59,3,5,10,8,1,211,0,-999,7,1956,0,1,0,0,0,0,0,0,0,0,0,3,3,-999,3,Money Laundering,1,0,1,3,-999,-999,4,0,2015,-999,0,0,36,0,0,0,0,1,17,30,24,7
2245184,50,3,4,8,8,1,211,1,-999,7,1964,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,0,Missing,1,0,675,676,-999,24,1,24,2015,-999,0,0,240,0,0,20.91,0,1,30,121,97,6
2245215,30,3,5,10,8,1,211,1,-999,7,1984,0,1,0,0,0,0,0,0,0,0,0,5,2,-999,1,Bribery,1,0,1,-999,-999,-999,1,0,2015,-999,0,0,240,0,0,0,0,1,11,14,8,3
2245217,39,2,3,5,8,1,211,0,-999,7,1975,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,0,Food and Drug Offenses,1,0,19,-999,-999,9.33,1,9.33,2015,-999,0,0,240,0,0,9.33,0,1,21,46,37,5
2245220,32,3,5,11,8,1,211,0,-999,7,1982,0,1,0,0,0,0,0,0,0,0,0,6,1,-999,0,Missing,1,0,1205,-999,-999,6,2,0,2015,-999,0,0,120,0,0,0,0,1,23,57,46,4
2245225,70,2,3,5,8,1,211,0,-999,7,1944,0,1,0,0,0,0,0,0,0,0,0,3,1,-999,0,Gambling/Lottery,1,0,11,13,-999,-999,4,0,2015,-999,0,0,324,0,0,0,0,1,20,41,33,7
2245485,31,3,5,10,8,2,30,1,-999,7,1983,120,1,0,0,0,0,0,0,0,0,0,1,3,2,3,"Drugs - Trafficking, Manufacturing, and Importing",1,0,1,2,1,60,1,60,2015,-999,0,0,9996,120,0,52.27,0,1,31,135,108,4
2245490,36,2,3,6,8,2,38,0,-999,7,1978,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,"Drugs - Trafficking, Manufacturing, and Importing",1,0,48,-999,1,20,1,20,2015,-999,0,0,240,0,0,17.42,0,1,21,46,37,5
2245491,42,2,3,5,8,2,30,0,-999,7,1972,120,1,0,0,0,0,0,0,0,0,0,1,3,2,3,"Drugs - Trafficking, Manufacturing, and Importing",1,0,19,-999,1,53.23,1,53.23,2015,-999,0,0,9996,120,0,46.37,0,1,27,87,70,6
2245492,27,0,0,0,8,1,211,1,-999,7,1988,0,1,0,0,0,0,0,0,0,0,0,5,1,1,0,"Drugs - Trafficking, Manufacturing, and Importing",1,0,-999,-999,0,24,1,24,2015,-999,0,0,240,0,0,20.91,0,2,15,27,21,3
2245494,53,3,5,10,8,1,211,1,-999,7,1962,0,1,0,0,0,0,0,0,0,0,0,3,3,-999,0,"Firearms (Includes Firearms Use, Possession, and Trafficking)",1,0,1,2,-999,-999,1,0,2015,-999,0,0,120,0,0,0,0,4,21,71,57,7
